15670,DMV - KYQ NA,DMV,GHY
15707,KIR-ASR EXPR,KIR,ASR
15708,ASR-KIR EXPR,ASR,KIR
15711,HWH-KIR EXPR,HWH,KIR
15712,KIR-HWH EXPR,KIR,HWH
15713,INTERCITY EX,KIR,PNBE
15714,INTERCITY EX,PNBE,KIR
15715,GAREEB NAWAJ,KNE,AII
15716,GAREEB NAWAJ,AII,KNE
15717,GHY-MXN I/C,GHY,MXN
15718,MXN-GHY I/C,MXN,GHY
15719,KIR-SGUJ INT,KIR,SGUJ
15720,SGUJ-KIR INT,SGUJ,KIR
15721,PAHARIA EXPR,DGHA,NJP
15722,PAHARIA EXPR,NJP,DGHA
15723,NJP - SMI WE,NJP,SMI
15724,SMI - NJP WE,SMI,NJP
15765,SGUJ-DBB INT,SGUJ,DBB
15766,DBB - SGUJ I,DBB,SGUJ
15767,NJP - APDJ I,SGUJ,APDJ
15768,APDJ - NJP I,APDJ,SGUJ
15769,APDJ - LMG I,APDJ,LMG
15770,LMG - APDJ I,LMG,APDJ
15771,APDJ-KYQ I/C,APDJ,KYQ
15772,KYQ - APDJ I,KYQ,APDJ
15815,KYQ-DKGN INT,KYQ,DKGN
15816,DKGN-KYQ INT,DKGN,KYQ
15903,DBRG-CDG EXP,DBRG,CDG
15904,CDG-DBRG EXP,CDG,DBRG
15905,CAPE - DBRG,CAPE,DBRG
15906,DBRG - CAPE,DBRG,CAPE
15909,AVADH ASSAM,DBRG,LGH
15927,RNY - NTSK E,RNY,NTSK
15928,NTSK - RNY E,NTSK,RNY
15929,TBM-DBRG EXP,TBM,DBRG
15930,DBRG-TBM EXP,DBRG,TBM
15933,DBRG-ASR EXP,DBRG,ASR
15934,ASR-DBRG EXP,ASR,DBRG
15941,JAJ-DBRG EXP,JAJ,DBRG
15942,DBRG-JAJ EXP,DBRG,JAJ
15959,KAMRUP EXPRE,HWH,DBRG
15960,KAMRUP EXPRE,DBRG,HWH
15967,RNY-DBRG EXP,RNY,DBRG
15968,DBRG - RNY S,DBRG,RNY
16003,MAS-NSL WKLY,MAS,NSL
16004,NSL-MAS WKLY,NSL,MAS
16021,KAVERI EXPRE,MAS,MYS
16022,MYS-MAS KAVE,MYS,MAS
16023,MYS-YPR EXPR,MYS,YPR
16024,YPR-MYS EXPR,YPR,MYS
16031,MAS-SVDK AND,MAS,SVDK
16032,SVDK-MAS AND,SVDK,MAS
16053,MAS-TPTY EXP,MAS,TPTY
16054,TPTY-MAS EXP,TPTY,MAS
16057,MAS-TPTY SAP,MAS,TPTY
16058,SAPTAGIRI EX,TPTY,MAS
16085,AJJ-JTJ EXP,AJJ,JTJ
16086,JTJ-AJJ  EXP,JTJ,AJJ
16089,MAS-TPT YELA,MAS,JTJ
16090,YELAGIRI EXP,JTJ,MAS
16093,MAS-LJN EXPR,MAS,LJN
16094,LJN - MAS EX,LJN,MAS
16101,MS-RMM EXP,MS,RMM
16102,RMM MS EXP,RMM,MS
16105,MS - TCN EXP,MS,TCN
16106,TCN - MS EXP,TCN,MS
16115,MS-PDY EXP,MS,PDY
16116,PDY-MS EXP,PDY,MS
16127,MS GURUVAYUR,MS,GUV
16128,GUV CHENNAI,GUV,MS
16129,MEJ-TN LINK,MEJ,TN
16130,TN-MEJ LINK,TN,MEJ
16175,MS-KIK EXP,MS,KIK
16176,KIK-MS EXP,KIK,MS
16179,MS-MQ,MS,MQ
16180,MQ-MS,MQ,MS
16181,MS-SCT SILAM,MS,SCT
16182,SCT-MS SILAM,SCT,MS
16183,UZHAVAN EXPR,MS,TJ
16184,UZHAVAN EXPR,TJ,MS
16185,NGT-VLNK LIN,NGT,VLNK
16186,VLNK-NGT LIN,VLNK,NGT
16187,KIK-ERSEXP,KIK,ERS
16188,ERS-KIK EXP,ERS,KIK
16203,MAS-TPTY EXP,MAS,TPTY
16204,TPTY-MAS EXP,TPTY,MAS
16205,TLGP-MYS INT,TLGP,MYS
16206,MYS-TLGP INT,MYS,TLGP
16209,AII MYS EXPR,AII,MYS
16210,AJMER EXPRES,MYS,AII
16215,MYS-SBC CHAM,MYS,SBC
16216,CHAMUNDI EXP,SBC,MYS
16217,MYS-SNSI EXP,MYS,SNSI
16218,SNSI-MYS EXP,SNSI,MYS
16227,MYS-TLGP EXP,MYS,TLGP
16228,TLGP-MYS EXP,TLGP,MYS
16229,MYS-BSB BI-W,MYS,BSB
16231,MV-MYSORE  E,MV,MYS
16232,MAYILADUTARA,MYS,MV
16233,MV-TPJ EXPRE,MV,TPJ
16234,TPJ-MV EXPRE,TPJ,MV
16235,TN-MYS EXP,TN,MYS
16301,VENAD EXPRES,SRR,TVC
16302,TVC-SRR VENA,TVC,SRR
16303,ERS-TVC VANC,ERS,TVC
16304,TVC-ERS VANC,TVC,ERS
16305,ERS-CANNANOR,ERS,CAN
16306,CAN-ERS INTE,CAN,ERS
16307,ALLP-CAN CAN,ALLP,CAN
16308,CAN-ALLEPPEY,CAN,ALLP
16311,BKN KCVL EXP,BKN,KCVL
16312,KCVL-BKN  EX,KCVL,BKN
16313,ALLP-CAN EXP,ALLP,CAN
16314,CAN-ALLP EXP,CAN,ALLP
16315,SBC-KCVL EXP,SBC,KCVL
16316,KCVL-SBC EXP,KCVL,SBC
16317,CAPE-SVDK HI,CAPE,SVDK
16318,SVDK-CAPE HI,SVDK,CAPE
16331,TRIVANDRAM,CSMT,TVC
16332,TVC-CSMT  EX,TVC,CSMT
16333,VRL TVC EXPR,VRL,TVC
16334,VERAVAL EXPR,TVC,VRL
16335,NAGERCOIL EX,GIMB,NCJ
16336,GANDHIDHAM E,NCJ,GIMB
16337,OKHA ERS EXP,OKHA,ERS
16338,HA EXPRESS,ERS,OKHA
16339,CSMT-NCJ  EX,CSMT,NCJ
16340,NCJ-CSMT EXP,NCJ,CSMT
16341,GUV-TVC INTE,GUV,TVC
16342,TVC-GUV INTE,TVC,GUV
16343,TVC-MDU AMRI,TVC,MDU
16344,MDU-TVC AMRI,MDU,TVC
16345,NETRAVATI EX,LTT,TVC
16346,NETRAVATHI E,TVC,LTT
16347,TVC-MAQ EXPR,TVC,MAQ
16348,MAQ-TVC EXPR,MAQ,TVC
16349,SRR-NIL EXP,SRR,NIL
16350,NIL-SRR EXP,NIL,SRR
16351,CSMT- NCJ EX,CSMT,NCJ
16352,NCJ-CSMT EXP,NCJ,CSMT
16353,KCG NCJ EXP,KCG,NCJ
16354,NCJ-KCG KACH,NCJ,KCG
16359,ERS PATNA EX,ERS,PNBE
16360,PNBE-ERS EXP,PNBE,ERS
16381,KANYAKUMARI,CSMT,CAPE
16382,CAPE MUMBAI,CAPE,CSMT
16501,ADI -SBC EXP,ADI,YPR
16502,SBC-AHMADABA,YPR,ADI
16505,GIMB SBC EXP,GIMB,SBC
16506,SBC-GIMB GAN,SBC,GIMB
16507,JU BANGLORE,JU,SBC
16508,JODHPUR EXPR,SBC,JU
16515,YPR-MAQ EXPR,YPR,KAWR
16516,KAWR--YPR EX,KAWR,YPR
16517,SBC-CAN-KAWR,SBC,CAN
16518,CAN-KAWR-SBC,CAN,SBC
16519,JTJ-SBC EXP,JTJ,SBC
16520,SBC-JTJ EXP,SBC,JTJ
16521,BWT-SBC EXP,BWT,SBC
16522,SBC-BWT EXP,SBC,BWT
16523,YPR-MAQ-KAWR,MAQ,KAWR
16524,KAWR-MAQ-YPR,KAWR,MAQ
16525,CAPE-SBC EXP,CAPE,SBC
16526,KANYAKUMARI,SBC,CAPE
16527,YPR CAN EXP,YPR,CAN
16528,CAN-YPR EXP,CAN,YPR
16531,GARIB NAWAJ,AII,SBC
16532,GARIB NAWAJ,SBC,AII
16533,JU-YPR,BGKT,SBC
16534,SBC BGKT EXP,SBC,BGKT
16535,MYS-SUR GOLG,MYS,SUR
16536,SUR-MYS GOLG,SUR,MYS
16557,MYS-SBC RAJY,MYS,SBC
16558,SBC-MYS RAJY,SBC,MYS
16565,YPR-MAQ EXPR,YPR,MAQ
16566,MAQ-YPR EXPR,MAQ,YPR
16569,YPR-KCG TRI,YPR,KCG
16570,KCG-YPR TRI,KCG,YPR
16571,YPR-BIDR EXP,YPR,BIDR
16572,BIDR-YPR EXP,BIDR,YPR
16573,YPR-PDY WEEK,YPR,PDY
16574,PDY-YPR WEEK,PDY,YPR
16575,YPR-MAJN TRI,YPR,MAJN
16576,MAJN-YPR TRI,MAJN,YPR
16577,YPR-HRR TRI-,YPR,HRR
16578,HRR-YPR TRI-,HRR,YPR
16579,YPR-SMET BI-,YPR,SMET
16580,SMET-YPR BI-,SMET,YPR
16581,YPR-SMET TRI,YPR,SMET
16582,SMET-YPR TRI,SMET,YPR
16587,YPR-BKN BI W,YPR,BKN
16588,BKN-YPR BI-W,BKN,YPR
16589,RANI CHENAMM,SBC,KOP
16590,RANI CHENAMM,KOP,SBC
16591,UBL-MYS HAMP,UBL,MYS
16592,MYS-UBL HAMP,MYS,UBL
16593,NED-SBC-EXP,NED,SBC
16594,SBC-NED-EXP,SBC,NED
16603,MAVELI EXPRE,MAQ,TVC
16604,TVC-MAQ MAVE,TVC,MAQ
16605,ERNAD EXPRES,MAQ,NCJ
16606,NCJ- MAQ EXP,NCJ,MAQ
16613,RJT CBE WKLY,RJT,CBE
16614,RAJKOT EXPRE,CBE,RJT
16615,CHJEMMOZHI D,MQ,CBE
16616,CHEMMOZHI EX,CBE,MQ
16617,RMM-CBE WKLY,RMM,CBE
16618,CBE-RMM WKLY,CBE,RMM
16629,MALABAR EXP,TVC,MAQ
16630,MALABAR EXPR,MAQ,TVC
16649,MAQ-NCJ PARA,MAQ,NCJ
16650,NCJ-MAQ PARA,NCJ,MAQ
16687,MAQ-SVDK NAV,MAQ,SVDK
16688,SVDK-MAQ NAV,SVDK,MAQ
16723,MS-QLN ANANT,MS,QLN
16724,QLN-MS ANANT,QLN,MS
16733,RMM-OKHA EXP,RMM,OKHA
16734,OKHA-RMM EXP,OKHA,RMM
16779,TPTY-RMM TRI,TPTY,RMM
16780,RMM-TPTY TRI,RMM,TPTY
16787,TEN   ED,TEN,ED
16788,SVDK-TEN HIM,ED,TEN
16790,SVDK-TEN HIM,ED,TEN
16791,PUU-PGT PALA,PUU,PGT
16792,PGT-PUU PALA,PGT,PUU
16793,SHRADDHA SET,RMM,FD
16794,SHRADDHA SET,FD,RMM
16853,CHOLAN EXP,MS,TPJ
16854,CHOLAN EXP,TPJ,MS
16855,PDY MAQ WEEK,PDY,MAQ
16856,MAQ PDY  EXP,MAQ,PDY
16857,PDY-MAQ WKLY,PDY,MAQ
16858,MAQ-PDY WKLY,MAQ,PDY
16859,MS-MAQ EXPRE,MS,MAQ
16860,MAQ MS EXP,MAQ,MS
16861,PDY-CAPE WKL,PDY,CAPE
16862,CAPE-PDY WKL,CAPE,PDY
16863,BGKT-MQ WKLY,BGKT,MQ
16864,MQ-BGKT,MQ,BGKT
17001,SNSI-SC EXP,SNSI,SC
17002,SC-SNSI EXP,SC,SNSI
17009,BIDR-HYB-INT,BIDR,HYB
17010,SC-BIDR-INTE,SC,BIDR
17011,HYB-SKZR-INT,HYB,SKZR
17012,SKZR-SC-INTE,SKZR,SC
17013,PUNE-HYB EXP,PUNE,HYB
17014,HYB-PUNE EXP,HYB,PUNE
17015,BBS-SC VISAK,BBS,SC
17016,SC-BBS VISAK,SC,BBS
17017,RJT-SC RAJKO,RJT,SC
17018,SC-RJT EXP,SC,RJT
17019,JP-HYB   EXP,JP,HYB
17020,HYB-JP EXP,HYB,JP
17021,HYB-GTL-VSG,HYB,GTL
17022,VSG-GTL-HYB,GTL,HYB
17023,SC-KRNT TUNG,SC,KRNT
17024,KRNT-SC TUNG,KRNT,SC
17025,MUGR-SC EXPR,MUGR,SC
17026,SC-MUGR EXPR,SC,MUGR
17027,HUNDRY EXPRE,SC,KRNT
17028,HUNDRY EXPRE,KRNT,SC
17031,MUMBAI CSMT-,CSMT,HYB
17032,HYB-CSMT MUM,HYB,CSMT
17037,SC-BKN EXP,SC,BKN
17038,BKN-SC EXP,BKN,SC
17057,CSMT-SC DEVA,CSMT,SC
17058,SC-CSMT DEVA,SC,CSMT
17063,MMR-SC AJANT,MMR,SC
17064,SC-MMR AJANT,SC,MMR
17201,GNT-SC GOLCO,GNT,SC
17202,SC-GNT GOLCO,SC,GNT
17203,BVC-CCT EXP,BVC,COA
17204,COA-BVC EXP,COA,BVC
17205,SNSI-CCT EXP,SNSI,COA
17206,COA-SNSI EXP,COA,SNSI
17207,SNSI-BZA EXP,SNSI,BZA
17208,BZA-SNSI EXP,BZA,SNSI
17209,SBC-CCT SESH,SBC,CCT
17210,SHESHADRI EX,CCT,SBC
17211,MTM-YPR  KON,MTM,YPR
17212,YPR-MTM KOND,YPR,MTM
17213,NS-NSL EXP,NS,NSL
17214,NSL-NS  EXP,NSL,NS
17215,BZA-DMM TRI-,BZA,DMM
17216,DMM-BZA TRI-,DMM,BZA
17221,COA-LTT EXP,COA,LTT
17222,LTT-COA EXP,LTT,COA
17225,BZA-UBL AMAR,BZA,UBL
17226,UBL-BZA AMAR,UBL,BZA
17229,KCVL-HYB SAB,TVC,HYB
17230,HYB-KCVL SAB,HYB,TVC
17231,NS-NSL EXP,NS,NSL
17232,NSL-NS EXP,NSL,NS
17233,SC-BPQ BHAGY,SC,BPQ
17234,BPQ-SC BHAGY,BPQ,SC
17235,SBC-NCJ EXP,SBC,NCJ
17236,NCJ-SBC EXP,NCJ,SBC
17239,GNT-VSKP SIM,GNT,VSKP
17240,VSKP-GNT SIM,VSKP,GNT
17241,VSKP LINK EX,NS,NDD
17242,EXP,NDD,NS
17255,NS-HYB EXP,NS,HYB
17256,HYB-NS EXP,HYB,NS
17301,MYS DHARWAD,MYS,DWR
17302,DWR MYSORE E,DWR,MYS
17305,UBL-LD-NZM L,UBL,LD
17307,MYS-BGK BASA,MYS,BGK
17308,BGK-MYS BASA,BGK,MYS
17309,YPR VASCO EX,YPR,VSG
17310,YPR VASCO EX,VSG,YPR
17311,CHENNAI- VAS,MAS,VSG
17312,VSG- CHENNAI,VSG,MAS
17315,VSG-VLNK EXP,VSG,VLNK
17316,VLNK-VSG EXP,VLNK,VSG
17317,UBL-LT(T) EX,UBL,LTT
17318,LT(T)-UBL EX,LTT,UBL
17319,UBL-SC EXPRE,UBL,SC
17320,SC-UBL EXPRE,SC,UBL
17321,UBL-LTT WEEK,UBL,LTT
17322,LTT-UBL WEEK,LTT,UBL
17323,UBL-BSB WEEK,UBL,BSB
17324,BSB-UBL WEEK,BSB,UBL
17325,UBL-MYS DAIL,UBL,MYS
17326,MYS-UBL DAIL,MYS,UBL
17401,TPTY-MTM NS,TPTY,MTM
17402,NS MTM-TPTY,MTM,TPTY
17403,EXPRESS,GDV,NS
17404,EXP,NS,GDV
17405,TPTY-ADB KRI,TPTY,ADB
17406,ADB-TPTY KRI,ADB,TPTY
17407,TPTY-MQ PAMA,TPTY,MQ
17408,MQ-TPTY PAMA,MQ,TPTY
17409,ADB-NED EXP,ADB,NED
17410,NED-ADB EXP,NED,ADB
17411,MAHALAXMI EX,CSMT,KOP
17412,MAHALAXMI EX,KOP,CSMT
17413,TPTY-PDY  WE,TPTY,PDY
17414,PDY-TPTY WEE,PDY,TPTY
17415,TPTY-KOP HAR,TPTY,KOP
17416,KOP-TPTY HAR,KOP,TPTY
17417,TPTY-SNSI,TPTY,SNSI
17418,SNSI-TPTY WE,SNSI,TPTY
17419,TPTY-VSG,TPTY,VSG
17420,VSG-TPTY,VSG,TPTY
17479,PURI-TPTY  E,PURI,TPTY
17480,TPTY-PURI EX,TPTY,PURI
17481,BSP-TPTY  EX,BSP,TPTY
17482,TPTY-BSP EXP,TPTY,BSP
17487,TPTY-VSKP TI,TPTY,VSKP
17488,VSKP-TPTY TI,VSKP,TPTY
17603,KCG-YPR EXP,KCG,YPR
17604,YPR-KCG EXP,YPR,KCG
17605,MAQ-KCG EXP,MAQ,KCG
17606,KCG-MAQ EXP,KCG,MAQ
17609,PNBE-PAU EXP,PNBE,PAU
17610,PAU-PNBE EXP,PAU,PNBE
17613,PNVL-NED EXP,PNVL,NED
17614,NED-PNVL EXP,NED,PNVL
17615,KCG-MDU EXP,KCG,MDU
17616,KACHEGUDA EX,MDU,KCG
17617,CSMT-NED TAP,CSMT,NED
17618,NED-CSMT TAP,NED,CSMT
17619,AWB-NED WEEK,AWB,NED
17620,NED-AWB,NED,AWB
17621,AWB-RU EXP,AWB,RU
17622,RU-AWB EXPRE,RU,AWB
17623,NED-BKN WEEK,NED,BKN
17624,BKN-NED WEEK,BKN,NED
17625,KCG-RAL PASS,KCG,RAL
17626,RAL-SC PASS,RAL,SC
17639,KCG-AK EXP,KCG,AK
17640,AK-KCG  EXP,AK,KCG
17641,KCG-NRKR,KCG,NRKR
17642,NRKR-KCG,NRKR,KCG
17643,CGL-COA CIRC,CGL,COA
17644,COA-CGL CIRC,COA,CGL
17651,CGL-KCG EXP,CGL,KCG
17652,KCG-CGL  EXP,KCG,CGL
17687,MMR-DAB MARA,MMR,DAB
17688,DAB-MMR MARA,DAB,MMR
18005,HWH-JDB EXPR,HWH,JDB
18006,JDB-KRPU-HWH,JDB,HWH
18007,SHM-BPO SIML,SHM,VZR
18008,BPO-SHM SIML,VZR,SHM
18009,SRC - AII EX,SRC,AII
18010,AII-SRC EXP,AII,SRC
18029,LTT-SHM-KURL,LTT,SHM
18030,SHM LTT KURL,SHM,LTT
18047,HWH-VSGAMARA,HWH,VSG
18048,VSG HWH AMAR,VSG,HWH
18101,TATA  MURI -,TATA,JAT
18102,JAT MURI  TA,JAT,TATA
18103,JALLIANWALA,TATA,ASR
18104,JALLIANWALAB,ASR,TATA
18107,ROU-KORAPUT,ROU,KRPU
18108,KORAPUT ROU,KRPU,ROU
18111,TATA - YPR E,TATA,YPR
18112,YPR - TATA E,YPR,TATA
18117,ROU-GNPR RAJ,ROU,GNPR
18118,GNPR-ROU RAJ,GNPR,ROU
18181,TATA-CPR EXP,TATA,CPR
18182,CPR-TATA EXP,CPR,TATA
18183,TATA DANAPUR,TATA,DNR
18184,DNR TATA EXP,DNR,TATA
18189,TATA-ROU-ALL,TATA,ROU
18190,TATA-ROU-ALL,ROU,TATA
18191,CHHAPRA-CPA,CPR,FBD
18192,CPA-CPR EXP,FBD,CPR
18201,DURG - NTV E,DURG,NTV
18202,NTV - DURG E,NTV,DURG
18203,DURG - CNB B,DURG,CNB
18204,CNB - DURG B,CNB,DURG
18205,DURG - NTV E,DURG,NTV
18206,NTV - DURG E,NTV,DURG
18207,DURG - AII E,DURG,AII
18208,AII  - DURG,AII,DURG
18211,DURG - JDB E,DURG,JDB
18212,JDB - DURG E,JDB,DURG
18213,DURG - JP EX,DURG,JP
18214,JP - DURG EX,JP,DURG
18215,DURG - JAT E,DURG,JAT
18216,JAT - DURG E,JAT,DURG
18233,INDB-BSP NAR,INDB,BSP
18234,BSP-INDB NAR,BSP,INDB
18235,BPL-BSP EXP,BPL,BSP
18236,BSP-BPL PASS,BSP,BPL
18237,BSP-ASR CHHA,BSP,ASR
18238,ASR-BSP CHHA,ASR,BSP
18239,GAD-NGP SHIV,GAD,NGP
18240,NGP-BSP SHIV,NGP,BSP
18241,DURG-ABKP EX,DURG,ABKP
18242,ABKP-DURG PA,ABKP,DURG
18243,BSP-BGKT EXP,BSP,BGKT
18244,BGKT-BSP EXP,BGKT,BSP
18245,BSP-BKN EXP,BSP,BKN
18246,BKN-BSP EXP,BKN,BSP
18247,BSP-REWA,BSP,REWA
18248,REWA-BSP,REWA,BSP
18301,SBP-RGDA EXP,SBP,RGDA
18302,RGDA-SBP EXP,RGDA,SBP
18303,SBP-PURI INT,SBP,PURI
18304,PURI-SBP INT,PURI,SBP
18309,SBP -MURI -,SBP,MURI
18310,JAT MURI SBP,MURI,SBP
18311,SBP-BSB BI-W,SBP,BSB
18312,BSB-SBP BI-W,BSB,SBP
18401,PURI-OKHA WE,PURI,OKHA
18402,OKHA-PURI WE,OKHA,PURI
18403,CKP-BBN EXPR,CKP,BBN
18404,BBN-CKP EXPR,BBN,CKP
18405,PURI-ADI WEE,PURI,ADI
18406,ADI-PURI WEE,ADI,PURI
18407,PURI-SNSI WE,PURI,SNSI
18408,SNSI-PURI WE,SNSI,PURI
18409,SRIJAGANNATH,HWH,PURI
18410,SRIJAGANNATH,PURI,HWH
18413,PRDP-PURI IN,PRDP,PURI
18414,PURI-PRDP IN,PURI,PRDP
18415,BBN-PURI INT,BBN,PURI
18416,PURI-BBN INT,PURI,BBN
18419,PURI-JYG WEE,PURI,JYG
18420,JYG-PURI WEE,JYG,PURI
18421,PURI-AII BI-,PURI,AII
18422,AII-PURI BI-,AII,PURI
18425,PURI-DURG EX,PURI,DURG
18426,DURG - PURI,DURG,PURI
18437,BBS-JNRD LIN,RGDA,JNRD
18438,JNRD-BBS LIN,JNRD,RGDA
18447,BBS-JDB HIRA,BBS,JDB
18448,JDB-BBS HIRA,JDB,BBS
18449,PURI-PNBE BA,PURI,PNBE
18450,PNBE-PURI BA,PNBE,PURI
18451,HTE-PURI TAP,HTE,PURI
18452,PURI-HTE TAP,PURI,HTE
18463,BBS-SBC PRAS,BBS,SBC
18464,SBC-BBS PRAS,SBC,BBS
18477,PURI-HW UTKA,PURI,HW
18478,KALINGAUTKAL,HW,PURI
18495,RMM-BBS WEEK,RMM,BBS
18496,BBS-RMM WEEK,BBS,RMM
18501,VSKP-GIMB WE,VSKP,GIMB
18502,GIMB-VSKP WE,GIMB,VSKP
18503,VSKP-SNSI WE,VSKP,SNSI
18504,SNSI-VSKP WE,SNSI,VSKP
18507,VSKP-ASR HIR,VSKP,ASR
18508,ASR-VSKP HIR,ASR,VSKP
18511,KRPU-VSKP BI,KRPU,VSKP
18512,VSKP-KRPU BI,VSKP,KRPU
18517,KORBA-VSKP E,KRBA,VSKP
18518,VSKP-KORBA E,VSKP,KRBA
18519,VSKP-LTT EXP,VSKP,LTT
18520,LTT-VSKP EXP,LTT,VSKP
18567,VSKP-QLN WEE,VSKP,QLN
18568,QLN-VSKP WEE,QLN,VSKP
18573,VSKP-BGKT WE,VSKP,BGKT
18574,BGKT-VSKP WE,BGKT,VSKP
18605,RNC JYG TRI,RNC,JYG
18606,JYG RNC TRI,JYG,RNC
18609,RNC LTT EXPR,RNC,LTT
18610,LTT RNC WEEK,LTT,RNC
18611,RNC BSB EXPR,RNC,BSB
18612,BSB RNC EXPR,BSB,RNC
18613,RNC CPU EXPR,RNC,CPU
18614,RNC CPU EXPR,CPU,RNC
18615,HWH-HTE KRII,HWH,HTE
18616,HTE-HWH KRIY,HTE,HWH
18619,RNC DUMKA IN,RNC,DUMK
18620,DUMKA RANCHI,DUMK,RNC
18621,PATNA HATIA,PNBE,HTE
18622,HATIA PATNA,HTE,PNBE
18623,PATNA-HATIA,PNBE,HTE
18624,HATIA-PATNA,HTE,PNBE
18625,PNBE-HTE EXP,PNBE,HTE
18626,HTE-PNBE EXP,HTE,PNBE
18631,RNC AII EXPR,RNC,AII
18632,AII RNC EXPR,AII,RNC
18637,HTE - BNC WE,HTE,BNC
18638,BNC - HTE WE,BNC,HTE
18645,HWH HYB EAST,HWH,HYB
18646,HYB-HWH EAST,HYB,HWH
18695,ISLAMPUR-PAT,IPR,PNBE
18696,PATNA-ISLAMP,PNBE,IPR
18697,PRNC-PNBE KO,PRNC,PNBE
18698,PNBE-SHC KOS,PNBE,PRNC
19015,SAURASHTRA E,BCT,PBR
19016,SAURASHTRA E,PBR,BCT
19019,DEHRADUN EXP,BDTS,DDN
19020,DEHRADUN EXP,DDN,BDTS
19021,BDTS LJN EXP,BDTS,LJN
19022,LJN BDTS EXP,LJN,BDTS
19023,FZR JANATA E,BCT,FZR
19024,FZR BCT JANT,FZR,BCT
19025,SURAT AMRAVA,ST,AMI
19026,SURAT AMRAVA,AMI,ST
19027,VIVEK EXPRES,BDTS,JAT
19028,VIVEK EXPRES,JAT,BDTS
19031,HARIDWAR MAI,ADI,HW
19032,YOGA EXPRESS,HW,ADI
19033,GUJARAT QUEE,BL,ADI
19034,GUJARAT QUEE,ADI,BL
19035,BRC ADI INTE,BRC,ADI
19036,ADI BRC INTE,ADI,BRC
19037,AVADH EXPRES,BDTS,GKP
19038,AVADH EXPRES,GKP,BDTS
19039,AVADH EXPRES,BDTS,MFP
19040,AVADH EXPRES,MFP,BDTS
19041,BANDRA(T) GC,BDTS,GCT
19042,GCT BANDRA(T,GCT,BDTS
19045,TAPTI GANGA,ST,CPR
19046,TAPTI GANGA,CPR,ST
19051,SHRAMIK EXPR,BL,MFP
19052,BL SHRAMIK E,MFP,BL
19053,ST MFP EXPRE,ST,MFP
19054,MFP ST EXPRE,MFP,ST
19055,BL JODHPUR E,BL,JU
19056,JU BL EXPRES,JU,BL
19057,UDN VARANASI,UDN,BSB
19058,BSB UDN EXP,BSB,UDN
19061,RAMNAGAR EXP,BDTS,RMR
19062,RMR BDTS EXP,RMR,BDTS
19063,DANAPUR EXPR,UDN,DNR
19064,DNR UDHNA  E,DNR,UDN
19107,JANMABHOOMI,ADI,UHP
19108,JANMABHOOMI,UHP,ADI
19115,DDR BHUJ EXP,DDR,BHUJ
19116,BHUJ DDR EXP,BHUJ,DDR
19119,ADI SMNH EXP,ADI,SMNH
19120,SMNH -ADI EX,SMNH,ADI
19151,GIMB - PNU,PNU,GIMB
19152,GIMB PNU EXP,GIMB,PNU
19165,SABARMATI EX,ADI,DBG
19166,SABARMATI EX,DBG,ADI
19167,SABARMATI EX,ADI,BSB
19168,SABARMATI EX,BSB,ADI
19201,SC PBR  EXP,SC,PBR
19202,PBR SC EXPRE,PBR,SC
19215,SAURASHTRA E,BCT,PBR
19217,SAU JANATA E,BDTS,JAM
19218,SAU JANATA E,JAM,BDTS
19223,ADI JAT EXPR,ADI,JAT
19224,JAT ADI EXPR,JAT,ADI
19225,BTI JAT EXP,BTI,JAT
19226,JAT BTI EXP,JAT,BTI
19251,SMNH OKHA EX,SMNH,OKHA
19252,OKHA SOMNATH,OKHA,SMNH
19259,KCVL BVC EXP,KCVL,BVC
19260,BVC KCVL EXP,BVC,KCVL
19261,PORBANDAR EX,KCVL,PBR
19262,KOCHUVELI EX,PBR,KCVL
19263,DELHI SR EXP,PBR,DEE
19264,DEE PORBNDR,DEE,PBR
19269,PBR MOTIHARI,PBR,MFP
19270,PBR EXPRESS,MFP,PBR
19301,YESHVANTPUR,INDB,YPR
19302,YPR  INDB EX,YPR,INDB
19303,BHOPAL EXPRE,INDB,BPL
19304,BPL INDB EXP,BPL,INDB
19307,CHANDIGARH E,INDB,CDG
19308,CDG  INDB  E,CDG,INDB
19309,GNC INDORE E,GNC,INDB
19310,INDORE GNC E,INDB,GNC
19311,PUNE INDORE,PUNE,INDB
19312,INDB PUNE EX,INDB,PUNE
19313,INDB RJPB  E,INDB,RJPB
19314,INDORE EXPRE,RJPB,INDB
19321,INDB RJPB EX,INDB,RJPB
19322,RJPB INDB EX,RJPB,INDB
19323,INTERCITY EX,INDB,BPL
19324,INDB INTERCI,BPL,INDB
19325,IND AMRITSAR,INDB,ASR
19326,ASR INDB EXP,ASR,INDB
19327,RTM-UDZ PASS,RTM,UDZ
19328,COR-RTM PASS,UDZ,RTM
19329,VEER BHUMI E,INDB,UDZ
19330,VIRBHUMI COR,UDZ,INDB
19331,KCVL INDORE,KCVL,INDB
19332,INDB KCVL EX,INDB,KCVL
19401,ADI LUCKNOW,ADI,LKO
19402,LKO ADI EXP,LKO,ADI
19403,SULTANPUR EX,ADI,SLN
19404,SLN ADI EXP,SLN,ADI
19407,ADI VARANASI,ADI,BSB
19408,BSB ADI EXP,BSB,ADI
19409,GORAKHPUR EX,ADI,GKP
19410,GKP ADI EXP,GKP,ADI
19411,AJMER INTERC,ADI,AII
19412,INTERCITY EX,AII,ADI
